ID,Catalog,Item,Description,SmImage,LgImage,Category1,Category2,Category3,Units,RegPrice,SalePrice,OutOfStock,Active,Inventory,Keywords,Category4,Category5,DiscountPr,Wholesale,Featured,DateEdited,ItemCost,TaxPercent,PopUpPg,SmImage2,LgImage2,SmImage3,LgImage3,MetaTitle,WSOnly
3622,,"Bean, Bush - Roma II","<p>Common Name: Bean, Bush - Roma II<br />Scientific name: Phaseolus vulgaris<br />Harvest: 60 days<br />Growth: Upright bush. A high yielding, widely adapted, bush Romano bean with pods resembling those of the traditional pole Romano. <br />Use:&nbsp; Slow seed and fiber development provide optimum eating quality over a longer period. Res. BV.&nbsp; &nbsp;<br />Approx. 65 seeds / oz.</p>",images/BeanBush-RomaIIT.JPG,images/BeanBush-RomaIIL.JPG,236,0,0,0.00,0.00,0.00,No,No,,"Bean, Bush - Roma II",0,0,,0.00,No,2012-09-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Bean, Bush - Roma II",No
3623,,"Bean, Bush - Royal Burgundy","<p>Common Name: Bean, Bush - Royal Burgundy. Heirloom variety<br />Scientific name: Phaseolus vulgaris<br />Harvest: 52 days<br />Details:&nbsp; Highly flavorful, purple podded snap bean that turns green when it is cooked.&nbsp; Long, stringless, and tender, a great cool weather producer.&nbsp; Not bothered by Bean Beetles<br />Approx. 90 seeds / oz.</p>
<p>Caution: Seed these seeds are treated with Thiram fungicide.  Do not use for food, feed, or oil.</p>
<p>Thiram is a fungicide used to help ensure seeds don't rot in cold, wet  soil.  It helps, but does not guarantee, that your seeds will germinate  before they rot.  VERY common seed treatment, and it's been around for  decades.  It also is used to treat fall bulbs to prevent them from being  eaten by rodents before planting, because it has a very bitter flavor  which repels rodents (for a few weeks).<br /></p>",images/BeanBush-RoyalBurgundyT.JPG,images/BeanBush-RoyalBurgundyL.jpg,236,0,0,0.00,0.00,0.00,No,No,,"Bean, Bush - Royal Burgundy",0,0,,0.00,No,2012-09-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Bean, Bush - Royal Burgundy",No
3624,,"Bean, Bush - Slenderette","<p>Bean, Bush - Slenderette<br />Zones: 3-9<br />Planting Depth: 1 to 1.5"" inches<br />Spacing: sow 1"" inch apart. thin plants to 2-3"" inches, 18""-24"" inches between rows<br />Sun/Shade: Full Sun<br />Germination: 6-10 days<br />Days to Maturity: 55 days<br />Pod: 5"" inches, Slender White<br />Plant Height: 20"" inches<br />Resistance: C,N, P, CT<br />Comments:&nbsp; Produces heavy yields.</p>",images/BeanBush-SlenderetteT.JPG,images/BeanBush-SlenderetteL.JPG,236,0,0,0.00,0.00,0.00,No,No,,"Bean, Bush - Slenderette",0,0,,0.00,No,2012-09-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Bean, Bush - Slenderette",No
3626,,"Beet - Bull's Blood","<p>Beet - Bull's Blood Heirloom beet from 1840<br />Deep burgundy leaves used for salad or micro greens<br />Harvest tops 35 days and roots in 55 days. Known for its sweet,<br />beautiful dark red-purple tops and dark sweet red roots.<br />Exceptional flavor. For salads, sow densely and cut in about 28 days.<br />Tops will regrow for another harvest. Grows best in cool weather with full sun. <br />Approx. 1,200 seeds / oz.</p>",images/Beet-BullsBloodT.JPG,images/Beet-BullsBloodL.jpg,237,302,0,0.00,0.00,0.00,No,No,,"Beet - Bull's Blood",0,0,,0.00,No,2012-09-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Beet - Bull's Blood",No
3625,,"Bean, Bush - Strike","<p>Bean, Bush - Strike<br />Planting Depth: 1 to 1.5"" inches<br />Spacing: sow 1"" inch apart. thin plants to 2-3"" inches, 18""-24"" inches between rows<br />Sun/Shade: Full Sun<br />Germination: 6-10 days<br />Days to Maturity: 55 days<br />Bean Type: Bush green bean<br />Pod Length: 5"" inches<br />Plant Height: 20"" inches<br />Pod Shape: Slender<br />Seed Color: White<br />Resistance: <span>NY 15 and CBMV.</span><br />Comments: High quality pods on a vigorous upright plant. A concentrated set makes for easy picking. <span>Has a pleasing sweet beany taste.</span> Excellent yield potential.</p>",images/BeanBush-StrikeT.JPG,images/BeanBush-StrikeL.jpg,236,0,0,0.00,0.00,0.00,No,No,,"Bean, Bush - Strike",0,0,,0.00,No,2012-09-11T07:00:00.000Z,0.00,0.0000,0,,,,,"Bean, Bush - Strike",No
3627,,Beet - Chioggia,<p>Beet - Chioggia</p>,,,237,0,0,0.00,0.00,0.00,No,No,,Beet - Chioggia,0,0,,0.00,No,2012-09-12T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Chioggia,No
3628,,Beet - Chioggia (organic),<p>Beet - Chioggia (organic)</p>,,,237,0,0,0.00,0.00,0.00,No,No,,Beet - Chioggia (organic),0,0,,0.00,No,2012-09-12T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Chioggia (organic),No
3629,,Beet - Cylindra,<p>Beet - Cylindra</p>,images/Beet-Cylindrat.JPG,images/Beet-CylindraL.jpg,237,0,0,0.00,0.00,0.00,No,No,,Beet - Cylindra,0,0,,0.00,No,2012-09-12T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Cylindra,No
3630,,Beet - Detroit Dark Red,<p>Beet - Detroit Dark Red</p>,,,237,0,0,0.00,0.00,0.00,No,No,,Beet - Detroit Dark Red,0,0,,0.00,No,2012-09-12T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Detroit Dark Red,No
3631,,Beet - Early Wonder Tall Top,<p>Beet - Early Wonder Tall Top. Approx. 1200 seeds / oz.</p>,,,237,0,0,0.00,0.00,0.00,No,No,,Beet - Early Wonder Tall Top,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Early Wonder Tall Top,No
3632,,Beet - Ruby Queen,<p>Beet - Ruby Queen</p>,,,237,0,0,0.00,0.00,0.00,No,No,,Beet - Ruby Queen,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Beet - Ruby Queen,No
3633,,Broccoli - Waltham 29,<p>Broccoli - Waltham 29</p>,,,238,0,0,0.00,0.00,0.00,No,Yes,,Broccoli - Waltham 29,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Broccoli - Waltham 29,No
3634,,Broccoli Rabe - Spring Rapini,"<p><strong>Common name: Broccoli Raab - Spring Rapini </strong><br /><strong>Scientific name</strong>: Brassica rapa ssp.rapa<br /><strong>Use:</strong> Rapini has many spiked leaves that surround clusters of green buds that  resemble small heads of broccoli. Small, edible yellow flowers may be  blooming among the buds. The flavor of rapini has been described as  nutty, bitter, and pungent. Rapini is a source of vitamins A, C, and K,  as well as potassium, calcium, and iron. Harvest the leaves when they  are between 10 and 15 inches high for best flavor. &nbsp;<br /><strong>When to sow outside: RECOMMENDED.</strong> 4 to 6 weeks before average last frost or as soon as soil can be  worked. Also, in late summer for fall harvest. In mild winter climates,  can be sown in late fall for winter, early spring harvest.<br /><strong>When to start inside:</strong> 3 to 4 weeks before average last frost.<br /><strong>Special Sowing Instructions</strong>: Easy to grow from seed; 65&deg;-75&deg; F is <br />best for germination.<br /><strong>Days to Maturity</strong>: 45 days<br /><strong>Exposure</strong>: Full sun.<br /><strong>Water:</strong> Regular<br />Approx. 9,000 seeds / oz.</p>",,,238,302,0,0.00,0.00,0.00,No,Yes,,Broccoli Rabe - Spring Rapini,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Broccoli Rabe - Spring Rapini,No
3635,,Broccoli Raab - Spring Rapinni (organic),"<p><strong>Common name: Broccoli Raab - Spring Rapini </strong><br />(Certified organic by USDF)<br /><strong>Scientific name</strong>: Brassica rapa ssp.rapa<br /><strong>Use:</strong> Rapini has many spiked leaves that surround clusters of green buds that resemble small heads of broccoli. Small, edible yellow flowers may be blooming among the buds. The flavor of rapini has been described as nutty, bitter, and pungent. Rapini is a source of vitamins A, C, and K, as well as potassium, calcium, and iron. Harvest the leaves when they are between 10 and 15 inches high for best flavor. &nbsp;<br /><strong>When to sow outside: RECOMMENDED.</strong> 4 to 6 weeks before average last frost or as soon as soil can be worked. Also, in late summer for fall harvest. In mild winter climates, can be sown in late fall for winter, early spring harvest.<br /><strong>When to start inside:</strong> 3 to 4 weeks before average last frost.<br /><strong>Special Sowing Instructions</strong>: Easy to grow from seed; 65&deg;-75&deg; F is <br />best for germination.<br /><strong>Days to Maturity</strong>: 45 days<br /><strong>Exposure</strong>: Full sun.<br /><strong>Water:</strong> Regular<br />Approx. 9,000 seeds / oz.</p>",,,238,0,0,0.00,0.00,0.00,No,Yes,,Broccoli Raab - Spring Rapinni (organic),0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Broccoli Raab - Spring Rapinni (organic),No
3636,,Brussel Sprouts - Long Island Improved,<p>Brussel Sprouts - Long Island Improved</p>,images/BrusselSprouts-LongIslandImprovedt.JPG,images/BrusselSprouts-LongIslandImprovedL.JPG,239,0,0,0.00,0.00,0.00,No,Yes,,Brussel Sprouts - Long Island Improved,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Brussel Sprouts - Long Island Improved,No
3637,,Cabbage - Copenhagen Market,<p>Cabbage - Copenhagen Market (Brassica oleracea var. capitata)</p>,,,240,0,0,0.00,0.00,0.00,No,No,,"Cabbage - Copenhagen Market, (Brassica oleracea var. capitata)",0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,"Cabbage - Copenhagen Market, (Brassica oleracea var. capitata)",No
3638,,Cabbage - Danish Ballhead,<p>Cabbage - Danish Ballhead</p>,,,240,0,0,0.00,0.00,0.00,No,No,,Cabbage - Danish Ballhead,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Danish Ballhead,No
3639,,Cabbage - Golden Acre,<p>Cabbage - Golden Acre</p>,,,240,302,0,0.00,0.00,0.00,No,No,,Cabbage - Golden Acre,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Golden Acre,No
3640,,Cabbage - Late Flat Dutch,<p>Cabbage - Late Flat Dutch</p>,,,240,0,0,0.00,0.00,0.00,No,No,,Cabbage - Late Flat Dutch,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Late Flat Dutch,No
3641,,Cabbage - Mammoth Red Rock,<p>Cabbage - Mammoth Red Rock</p>,,,240,302,0,0.00,0.00,0.00,No,No,,Cabbage - Mammoth Red Rock,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Mammoth Red Rock,No
3642,,Cabbage - Pak Choi White Stem,<p>Cabbage - Pak Choi White Stem</p>,,,240,302,0,0.00,0.00,0.00,No,No,,Cabbage - Pak Choi White Stem,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Pak Choi White Stem,No
3643,,Cabbage - Red Acre,<p>Cabbage - Red Acre</p>,,,240,0,0,0.00,0.00,0.00,No,No,,Cabbage - Red Acre,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Red Acre,No
3644,,Cabbage - Savoy Perfection,<p>Cabbage - Savoy Perfection</p>,,,240,0,0,0.00,0.00,0.00,No,No,,Cabbage - Savoy Perfection,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cabbage - Savoy Perfection,No
3645,,Carrot - Chantenay Red Core,<p>Carrot - Chantenay Red Core</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Chantenay Red Core,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Chantenay Red Core,No
3646,,Carrot - Danvers 126,<p>Carrot - Danvers 126</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Danvers 126,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Danvers 126,No
3647,,Carrot - Imperator 58,<p>Carrot - Imperator 58 (treated)</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Imperator 58,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Imperator 58,No
3648,,Carrot - Little Finger,<p>Carrot - Little Finger</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Little Finger,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Little Finger,No
3649,,Carrot - Rainbow Blend,<p>Carrot - Rainbow Blend</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Rainbow Blend,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Rainbow Blend,No
3650,,Carrot - Royal Chantenay,<p>Carrot - Royal Chantenay</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Royal Chantenay,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Royal Chantenay,No
3651,,Carrot - Scarlet Nantes,<p>Carrot - Scarlet Nantes</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Scarlet Nantes,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Scarlet Nantes,No
3652,,Carrot - Tendersweet,<p>Carrot - Tendersweet (Daucus carota var. sativus)</p>,,,241,0,0,0.00,0.00,0.00,No,No,,Carrot - Tendersweet,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Carrot - Tendersweet,No
3653,,Cauliflower - Self-Blanche,<p>Cauliflower - Self-Blanche</p>,,,242,302,0,0.00,0.00,0.00,No,No,,Cauliflower - Self-Blanche,0,0,,0.00,No,2012-09-14T07:00:00.000Z,0.00,0.0000,0,,,,,Cauliflower - Self-Blanche,No
3655,,Corn - Ambrosia Hybrid (se),<p>Corn - Ambrosia Hybrid (se)</p>,,,243,0,0,0.00,0.00,0.00,No,No,,Corn (se) - Ambrosia Hybrid,0,0,,0.00,No,2012-09-15T07:00:00.000Z,0.00,0.0000,0,,,,,Corn - Ambrosia Hybrid (se),No
3656,,Corn - Bodacious Hybrid (se),<p>Corn - Bodacious Hybrid (se)</p>,,,243,0,0,0.00,0.00,0.00,No,No,,Corn - Bodacious Hybrid (se),0,0,,0.00,No,2012-09-15T07:00:00.000Z,0.00,0.0000,0,,,,,Corn - Bodacious Hybrid (se),No
3657,,Corn - Delectable Hybrid (se),<p>Corn - Delectable Hybrid (se)</p>,,,243,0,0,0.00,0.00,0.00,No,No,,Corn - Delectable Hybrid (se),0,0,,0.00,No,2012-09-15T07:00:00.000Z,0.00,0.0000,0,,,,,Corn - Delectable Hybrid (se),No
3658,,Corn - Incredible Hybrid (se),<p>Corn - Incredible Hybrid (se)</p>,,,243,0,0,0.00,0.00,0.00,No,No,,Corn - Incredible Hybrid (se),0,0,,0.00,No,2012-09-15T07:00:00.000Z,0.00,0.0000,0,,,,,Corn - Incredible Hybrid (se),No
3659,,Corn - Kandy Korn Hybrid  (se),<p>Corn - Kandy Korn Hybrid&nbsp; (se)</p>,,,243,0,0,0.00,0.00,0.00,No,No,,Corn - Kandy Korn Hybrid  (se) ,0,0,,0.00,No,2012-09-15T07:00:00.000Z,0.00,0.0000,0,,,,,Corn - Kandy Korn Hybrid  (se) ,No
3660,,Cauliflower - Snowball Y Improved,<p>Cauliflower - Snowball Y Improved</p>,,,242,0,0,0.00,0.00,0.00,No,No,,Cauliflower - Snowball Y Improved,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Cauliflower - Snowball Y Improved,No
3661,,Celery - Utah 52-70,"<p><strong>Common name:</strong> Celery 'Utah 52-70<br /><strong>Scientific name:</strong> Apium graveolens var. dulce<br /><strong>Use:</strong> Most dependable variety ever. Recommended by USU 11 to 12 inch, dark green stalks. Good heart development and strong roots. Widely adapted.<br /><strong>When to sow outside:</strong> RECOMMENDED. 4 to 6 weeks before average last frost or as soon as soil can be worked. Also, in late summer for fall harvest. In mild winter climates, can be sown in late fall for winter, early spring harvest.<br /><strong>When to start inside:</strong> 3 to 4 weeks before average last frost. Can tolerate a light freeze<br /><strong>Special Sowing Instructions:</strong> Easy to grow from seed; 65&deg;-75&deg; F is best for germination.<br /><strong>Days to Maturity</strong>:&nbsp; 90-100&nbsp; days<br /><strong>Exposure:</strong> Full sun to light shade<br /><strong>Water: </strong>Regular<br />Approx. 60,000 seeds / oz.</p>",images/Celery-Utah52-70T.JPG,images/Celery-Utah52-70.jpg,244,302,0,0.00,0.00,0.00,No,Yes,,Celery - Utah 52-70,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Celery - Utah 52-70,No
3662,,Celeriac - Giant Prague,<p>Celeriac - Giant Prague</p>,,,244,0,0,0.00,0.00,0.00,No,Yes,,Celeriac - Giant Prague,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Celeriac - Giant Prague,No
3663,,Collards - Champion,<p>Collards - Champion</p>,,,245,0,0,0.00,0.00,0.00,No,No,,Collards - Champion,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Collards - Champion,No
3664,,Collards - Morris Heading,<p>Collards - Morris Heading</p>,,,245,0,0,0.00,0.00,0.00,No,No,,Collards - Morris Heading,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Collards - Morris Heading,No
3665,,Collards - Vates,<p>Collards - Vates</p>,,,245,0,0,0.00,0.00,0.00,No,Yes,,Collards - Vates,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Collards - Vates,No
3666,,"Corn, Ornamental - Indian","<p>Corn, Ornamental - Indian</p>",images/CornOrnamental-IndianT.JPG,images/CornOrnamental-IndianL.jpg,243,0,0,0.00,0.00,0.00,No,No,,"Corn, Ornamental - Indian",0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Corn, Ornamental - Indian",No
3667,,"Corn, Popcorn - Robust 997 Yellow Hulles Hybrid","<p>Corn, Popcorn - Robust 997 Yellow Hulles Hybrid</p>",,,243,0,0,0.00,0.00,0.00,No,No,,"Corn, Popcorn - Robust 997 Yellow Hulles Hybrid",0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,"Corn, Popcorn - Robust 997 Yellow Hulles Hybrid",No
3668,,Cucumber - Armenian Yard-Long,<p>Cucumber - Armenian Yard-Long</p>,,,246,0,0,0.00,0.00,0.00,No,No,,Cucumber - Armenian Yard-Long,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Cucumber - Armenian Yard-Long,No
3669,,Cucumber - Ashley,<p>Cucumber - Ashley</p>,,,246,0,0,0.00,0.00,0.00,No,No,,Cucumber - Ashley,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Cucumber - Ashley,No
3670,,Cucumber - Bush Crop,<p>Cucumber - Bush Crop</p>,,,246,0,0,0.00,0.00,0.00,No,No,,Cucumber - Bush Crop,0,0,,0.00,No,2012-09-16T07:00:00.000Z,0.00,0.0000,0,,,,,Cucumber - Bush Crop,No
3671,,Cucumber - Muncher,<p>Cucumber - Muncher</p>,,,246,0,0,0.00,0.00,0.00,No,No,,Cucumber - Muncher,0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Cucumber - Muncher,No
3674,,"Cucumber, Pickling - Boston Pickling","<p>Cucumber, Pickling - Boston Pickling</p>",,,246,0,0,0.00,0.00,0.00,No,No,,"Cucumber, Pickling - Boston Pickling",0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Cucumber, Pickling - Boston Pickling",No
3675,,"Cucumber, Pickling - Wisconsin SMR","<p>Cucumber, Pickling - Wisconsin SMR</p>",,,246,0,0,0.00,0.00,0.00,No,No,,"Cucumber, Pickling - Wisconsin SMR",0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,"Cucumber, Pickling - Wisconsin SMR",No
3676,,Eggplant - Black Beauty,<p>Eggplant - Black Beauty</p>,images/Eggplant-BlackBeautyT.JPG,images/Eggplant-BlackBeautyL.jpeg,247,0,0,0.00,0.00,0.00,No,No,,Eggplant - Black Beauty,0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Eggplant - Black Beauty,No
3677,,Eggplant - Long Purple,<p>Eggplant - Long Purple</p>,,,247,0,0,0.00,0.00,0.00,No,No,,Eggplant - Long Purple,0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Eggplant - Long Purple,No
3681,,Italian Dandelion,"<p><strong>Common name: </strong>Italian Dandelion<br /><strong>Scientific name: </strong>Taraxacum officinale<br /><strong>Use: </strong>Cultivated dandelion form large clumps of long, dark green, brittle leaves. Young leaves are used in salads, or cooked like collards. Young plants sweetened by cold&nbsp; weather are best. Sometimes used as a medicinal.<br /><strong>When to sow outside</strong>: Plant early for late spring harvest.<br /><strong>Days to Maturity: </strong>85-95 days<br /><strong>Exposure: </strong>Full sun.<br /><strong>Water: </strong>Regular</p>",,,249,0,0,0.00,0.00,0.00,No,No,,"Italian Dandelion, Taraxacum officinale",0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,"Italian Dandelion, Taraxacum officinale",No
3679,,Endive - Broadleaf Batavian,"<p><strong>Common name: </strong>Endive - Broadleaf Batavian, Escarole type.<br /><strong>Scientific name:&nbsp;</strong> HEIRLOOM - Chicorium endiva<br /><strong>Use:</strong> Broad, slightly twisted outer leaves form around 12 to 16 inch, tight-packed heads. Very deep heart is well blanched, creamy-white, and buttery<br />When to sow outside: Can be planted early for late spring crop or mid summer for fall crops<br /><strong>Days to Maturity: 85 days<br />Exposure:</strong> Full sun.<br /><strong>Sowing Endive Seeds: </strong>Endive seeds are very fine. When planting in rows, spread the seeds as thinly as possible. Cover the seeds with a very fine layer of loose soil or starting mixture. Water lightly, and keep soil moist. Thin plants to 6"" apart, in rows 18"" apart. Sprinkle the seeds on top of a fine soil, and just water them in.<br /><strong>Water:</strong> Regular<br />Approx. 16,830 seeds/oz.</p>",images/Endive-BroadleafBatavianT.JPG,images/Endive-BroadleafBatavian.jpg,248,302,0,0.00,0.00,0.00,No,Yes,,Endive - Broadleaf Batavian,0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Endive - Broadleaf Batavian,No
3680,,Endive - Green Curled Ruffec,<p>Endive - Green Curled Ruffec</p>,,,248,302,0,0.00,0.00,0.00,No,Yes,,Endive - Green Curled Ruffec,0,0,,0.00,No,2012-09-17T07:00:00.000Z,0.00,0.0000,0,,,,,Endive - Green Curled Ruffec,No
3682,,Kale - Lacinato,"<p>Kale - Lacinato. Italian heirloom with blue-green leaves loaded with flavor,&nbsp;&nbsp; &nbsp;<br />Also known as Dinosaur or Tuscan Kale, this Italian heirloom <br />dates back to the 18th century</p>",images/KaleLacinatoT.JPG,images/KaleLacinato.jpg,250,0,0,0.00,0.00,0.00,No,Yes,,Kale - Lacinato,0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,Kale - Lacinato,No
3683,,Kale - Red Russian,"<p>Kale - Red Russian. Brassica oleracea var. acephala. Special, refined strain. Purple stems:&nbsp; flat leaves that are toothed, and dark green with purple veins. The plants mature medium-tall and leaves are tender compared to other kales. For salads, microgreens and light cooking</p>",,,250,302,0,0.00,0.00,0.00,No,Yes,,"Kale - Red Russian, Brassica oleracea var. acephala",0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,"Kale - Red Russian, Brassica oleracea var. acephala",No
3684,,Kale - Vates Blue Scotch Curled,<p>Kale - Vates Blue Scotch Curled</p>,,,250,0,0,0.00,0.00,0.00,No,Yes,,Kale - Vates Blue Scotch Curled,0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,Kale - Vates Blue Scotch Curled,No
3685,,Kohlrabi - Early White Vienna,<p>Kohlrabi - Early White Vienna</p>,,,251,0,0,0.00,0.00,0.00,No,Yes,,Kohlrabi - Early White Vienna,0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,Kohlrabi - Early White Vienna,No
3686,,Kohlrabi - Purple Vienna,<p>Kohlrabi - Purple Vienna</p>,,,251,0,0,0.00,0.00,0.00,No,No,,Kohlrabi - Purple Vienna,0,0,,0.00,No,2012-09-18T07:00:00.000Z,0.00,0.0000,0,,,,,Kohlrabi - Purple Vienna,No
3688,,Wilcoxia waldeisii,<p>Wilcoxia waldeisii. (Syn<strong> </strong>Wilcoxia deherdtii)</p>,,,45,31,289,0.00,0.00,0.00,No,Yes,,Seeds Cacti Wilcoxia waldeisii,0,0,,0.00,No,2012-09-30T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Wilcoxia waldeisii,No
3689,,Seeds Hymenoclea salsola,"<p>Hymenoclea salsola is a flowering plant, native to California. In the daisy family known by several common names, including white burrobrush, cheesebush, and desert pearl. Grows two to three feet tall and is recommended for use in seed blends intended for dry, sandy, desert areas.</p>",images/Hymenoclea_salsola_T.JPG,images/Hymenoclea_salsola_L.jpg,27,96,492,0.00,0.00,0.00,No,Yes,,Hymenoclea salsola,0,0,,0.00,No,2012-10-05T07:00:00.000Z,0.00,0.0000,0,,,,,Hymenoclea salsola,No
3691,,Seeds Hechtia species Peru,<p>Hechtia species Peru</p>,,,52,32,390,0.00,0.00,0.00,No,No,,Seeds Hechtia species Peru,0,0,,0.00,No,2012-10-20T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Hechtia species Peru,No
3692,,Seeds Huernia zebrina,<p>Huernia zebrina</p>,,,52,0,0,0.00,0.00,0.00,No,No,,Huernia zebrina seeds,0,0,,0.00,No,2012-10-22T07:00:00.000Z,0.00,0.0000,0,,,,,Huernia zebrina seeds,No
3693,,Seeds Aloe pretoriensis,<p>Aloe pretoriensis.</p>,,,121,32,110,0.00,0.00,0.00,No,Yes,,Aloe pretoriensis ,0,0,,0.00,No,2012-10-29T07:00:00.000Z,0.00,0.0000,0,,,,,Aloe pretoriensis,No
